Name: target_10, Result: (y & x), Size: 3, OrigSize: 28, VarNum: 2, IsPoly: false, AlterOrig: 1, AlterDeob: 0, RuleNumber: 193, RuleCount: 0, LinearReduce: 0, SynthReduce: 25, RuleReduce: 3, Time: 23.000000
Name: target_119, Result: ((((y ^ ((((x & 4) | ((x & (- 252)) ^ (- 2))) + ((x & 20) & ((x & (- 252)) ^ (- 2)))) + (((((((((((((((((((x & (- 192)) | 22) + (((x << 1) & (- 500)) ^ 6)) + (((x & 80) | ((x & 82) ^ 2147483645)) << 1)) + (((- y) ^ (- 21)) + 1)) + ((y ^ (- 71)) + 1)) - ((- y) | 20)) + ((x & 20) ^ ((- y) | 20))) + (- 1)) + (x & 20)) + (- 1)) + ((y << 1) | 140)) + (x ^ (- 250))) + (- 2)) + ((- y) | 20)) + ((x & 82) ^ 80)) + ((- y) & (- 21))) + ((x & 2) | 80)) + 4))) + (y & ((((((y | x) << 1) | (- 38)) - ((y | x) & 18)) + (((((((((((((((((((((- y) & (- 124)) | 121) + (y & 1)) + (- 2)) + ((((y | x) & (- y)) & 5) ^ ((((y | x) | (- y)) & (- 256)) | 109))) + (((- y) ^ (- 123)) + 1)) + (((((y | x) & (- y)) & 5) ^ (- 2)) + 1)) + (~ (((y ^ x) + (((- y) | 122) ^ ((y | x) & 18))) + (((((- y) & (- 123)) | ((y | x) & 23)) ^ 122) ^ ((y | x) | 23))))) + 3) + (((((y | x) & (- y)) & 5) << 1) | 2)) + (- 1)) + ((((((- y) & (- 123)) | ((y | x) & 23)) ^ 122) | ((y | x) | 23)) & ((y | x) | 146))) + (((- y) | 122) & (~ ((y | x) & 18)))) + ((y | x) & 18)) + 18) + (((((- y) & (- 123)) | ((y | x) & 23)) ^ 122) & (~ ((y | x) | 23)))) + ((y | x) | 23)) + (((y | x) & (- y)) | (- 6))) + 5) + ((y | x) | (- 147)))) + 24))) | (y & ((((((((((((((((((((((((((((y & 2147483476) | (((x & 64) & ((y & (- 172)) | ((- y) ^ 2147483456))) & ((y ^ ((y & (- 172)) & ((- y) ^ 157))) ^ 64))) << 1) | 340) - (((y & (- 172)) | 170) ^ ((((x & 72) ^ 8) & ((y & (- 172)) | ((- y) ^ (- 158)))) & ((y ^ ((y & (- 172)) & ((- y) ^ 157))) ^ 66)))) + ((x & 8) | ((- y) & 96))) + (((x & 9) | (((- y) & 96) | 2147483414)) << 1)) - ((((x & 25) ^ (- 234)) & ((y + (- 1)) | 157)) + ((y & (- 172)) ^ ((- y) ^ (- 158))))) + ((y ^ ((y & (- 172)) & ((- y) ^ 157))) ^ (- 67))) + ((((x & 72) ^ 8) & ((y & (- 172)) | ((- y) ^ (- 158)))) | ((y ^ ((y & (- 172)) & ((- y) ^ 157))) ^ (- 67)))) - ((((x & 72) ^ 8) & ((y & (- 172)) | ((- y) ^ (- 158)))) ^ ((y ^ ((y & (- 172)) & ((- y) ^ 157))) ^ (- 67)))) + 3) + ((x & 8) | 1)) + (~ (x & 8))) + (- 172)) + ((- y) | (- 158))) - ((- y) & (- 158))) + (((x & 72) ^ 8) ^ ((y & (- 172)) | ((- y) ^ (- 158))))) + (((x & 72) ^ (- 9)) | ((y & (- 172)) | ((- y) ^ (- 158))))) + ((x & 72) ^ 8)) + ((x & 25) ^ 72)) + (((y ^ ((y & (- 172)) & ((- y) ^ 157))) ^ (- 172)) | (- 234))) + 233) + (((y ^ ((y & (- 172)) & ((- y) ^ 157))) ^ (- 172)) & 233)) + (((- y) & (- 158)) ^ 233)) + ((x & (- 73)) ^ 89)) + ((x & 25) | (- 73))) + 3))) + (((((x | (- 4)) + ((x & 168) | (- 172))) + (((((x & (- 172)) + 55) - ((x | (- 172)) & (- 69))) + 53) + (x | (- 172)))) & ((y ^ (((x | (- 4)) + ((x & 168) | 4)) + (((x ^ 171) + 1) + (x | (- 172))))) + (y & ((((x & 25) ^ (- 25)) + ((x << 1) & 2)) + (x | 25))))) & y)), Size: 771, OrigSize: 771, VarNum: 2, IsPoly: false, AlterOrig: 48, AlterDeob: 66, RuleNumber: 193, RuleCount: 2328, LinearReduce: 0, SynthReduce: 0, RuleReduce: 771, Time: 63.000000
Name: target_12, Result: (y & x), Size: 3, OrigSize: 24, VarNum: 2, IsPoly: true, AlterOrig: 2, AlterDeob: 0, RuleNumber: 193, RuleCount: 78, LinearReduce: 2, SynthReduce: 19, RuleReduce: 3, Time: 55.000000
Name: target_120, Result: (x | y), Size: 3, OrigSize: 41, VarNum: 2, IsPoly: false, AlterOrig: 5, AlterDeob: 0, RuleNumber: 193, RuleCount: 2, LinearReduce: 7, SynthReduce: 31, RuleReduce: 3, Time: 29.000000
Name: target_121, Result: (x | y), Size: 3, OrigSize: 29, VarNum: 2, IsPoly: false, AlterOrig: 2, AlterDeob: 0, RuleNumber: 193, RuleCount: 2, LinearReduce: 14, SynthReduce: 12, RuleReduce: 3, Time: 52.000000
Name: target_122, Result: (((((((((((((- 164) + (((y | x) << 1) & (- 390))) + (- ((y | x) & (- 195)))) + (((y | x) & (- 197)) ^ (- 3))) + (~ (((y | x) & (- 232)) ^ (((y | x) & (- 197)) ^ (- 3))))) + (((y | x) & (- 197)) ^ (- 3))) + ((- (y | x)) ^ (y | x))) + (- ((y | x) ^ (- (y | x))))) + (((y | x) & (- 197)) ^ (- 199))) + ((y | x) ^ 6)) + (((y | x) & (- 195)) ^ 167)) + ((y | x) & 37)) + ((y | x) | 194)), Size: 113, OrigSize: 120, VarNum: 2, IsPoly: false, AlterOrig: 12, AlterDeob: 27, RuleNumber: 193, RuleCount: 4, LinearReduce: 5, SynthReduce: 0, RuleReduce: 115, Time: 63.000000
Name: target_123, Result: (((((- (y | x)) | (y | x)) + (((x | y) | (- (x & y))) << 1)) - ((x | y) ^ (- (x & y)))) + ((y | x) & (- (y | x)))), Size: 37, OrigSize: 57, VarNum: 2, IsPoly: false, AlterOrig: 19, AlterDeob: 11, RuleNumber: 193, RuleCount: 17, LinearReduce: 0, SynthReduce: 20, RuleReduce: 37, Time: 63.000000
Name: target_124, Result: (x & y), Size: 3, OrigSize: 3, VarNum: 2, IsPoly: true, AlterOrig: 0, AlterDeob: 0, RuleNumber: 193, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 3, Time: 1.000000
Name: target_125, Result: (y | x), Size: 3, OrigSize: 14, VarNum: 2, IsPoly: true, AlterOrig: 1, AlterDeob: 0, RuleNumber: 193, RuleCount: 2, LinearReduce: 0, SynthReduce: 11, RuleReduce: 3, Time: 13.000000
Name: target_126, Result: ((((((((- 250) + ((((y & x) & 137) ^ (- 123)) & (~ (((((y & x) & 129) ^ (- 118)) | (((y & x) & 128) | 112)) & (- 78))))) + (~ (((((((y & x) & 129) ^ (- 118)) | (((y & x) & 128) | 112)) & (- 128)) + (- (((((((((((y & x) & (- 256)) | 241) + (((y & x) << 1) & 258)) + (((y & x) & 1) + 1)) + (- ((((y & x) & 129) ^ (- 118)) ^ (((y & x) & 128) | 112)))) + ((((x & y) ^ 1) + 1) ^ ((~ (x & y)) | 1))) + (((((x & y) ^ 1) + 1) & ((~ (x & y)) | 1)) << 1)) + (((y & x) & (- 138)) ^ (- 247))) + (((((y & x) & 129) ^ (- 118)) | (((y & x) & 128) | 112)) & 73)) + ((y & x) & 1)))) + ((y & x) & 1)))) + (((((y & x) & 129) ^ (- 118)) | (((y & x) & 128) | 112)) & (- 78))) + ((((y & x) & 137) ^ (- 123)) | (((((y & x) & 129) ^ (- 118)) | (((y & x) & 128) | 112)) & (- 78)))) + (- ((((y & x) & 137) ^ (- 123)) ^ (((((y & x) & 129) ^ (- 118)) | (((y & x) & 128) | 112)) & (- 78))))) + (((((y & x) & 129) ^ (- 118)) | (((y & x) & 128) | 112)) | 73)) + ((y & x) | 255)), Size: 274, OrigSize: 276, VarNum: 2, IsPoly: false, AlterOrig: 15, AlterDeob: 36, RuleNumber: 193, RuleCount: 2212, LinearReduce: 2, SynthReduce: 0, RuleReduce: 274, Time: 61.000000
Name: target_127, Result: (x & y), Size: 3, OrigSize: 21, VarNum: 2, IsPoly: false, AlterOrig: 0, AlterDeob: 0, RuleNumber: 193, RuleCount: 0, LinearReduce: 8, SynthReduce: 10, RuleReduce: 3, Time: 9.000000
Name: target_128, Result: (((((y | x) & (- 18)) ^ 222) + ((((y | x) << 1) & (- 188)) ^ (- 448))) + (((((((((y | x) | 17) + (((y | x) & 130) ^ 130)) - (((y | x) | (- 131)) + (y | x))) + 19) + (y | x)) + ((y | x) | (- 18))) - ((- 18) & (~ (y | x)))) + (- 71))), Size: 69, OrigSize: 72, VarNum: 2, IsPoly: false, AlterOrig: 3, AlterDeob: 8, RuleNumber: 193, RuleCount: 67, LinearReduce: 0, SynthReduce: 3, RuleReduce: 69, Time: 62.000000
Name: target_129, Result: ((((((((((((((((((305 + ((- 1) * (x | y))) + (((y | x) & (- 49)) ^ (- 16))) + (((y | x) << 1) & (- 256))) + ((y | x) | (- 2))) + ((- (y | x)) ^ (y | x))) + (- ((((y | x) + ((y | x) ^ (- (y | x)))) + (y | x)) + (((y | x) | (- 25)) & 159)))) + ((y | x) | (- 49))) + (((y | x) & (- 49)) | (- 113))) + ((y | x) | 2)) + ((y | x) & 2)) + (((y | x) & 1) | (- 128))) + ((y | x) & (((y | x) & (- 49)) ^ (- 113)))) + ((y | x) | (((y | x) & (- 49)) ^ 112))) + (- ((y | x) ^ (((y | x) & (- 49)) ^ 112)))) + (((y | x) | (- 25)) & 159)) + ((y | x) | (- 25))) + (((y | x) & (- 25)) ^ 1)) + (((y | x) & 64) | 25)), Size: 182, OrigSize: 192, VarNum: 2, IsPoly: false, AlterOrig: 19, AlterDeob: 38, RuleNumber: 193, RuleCount: 146, LinearReduce: 8, SynthReduce: 0, RuleReduce: 184, Time: 63.000000
Name: target_13, Result: ((((((((115 + (x & y)) + ((~ (y & x)) | (- 5))) + ((y & x) ^ (- 101))) + (((~ (y & x)) | (- 101)) & ((y & x) & (- 14)))) + ((y & x) & 1)) + (((y & x) | (- 13)) & ((y & x) & (101 ^ 1)))) + ((~ (y & x)) | (- 101))) + (- (((y & x) | (- 13)) ^ ((~ (y & x)) | (- 101))))), Size: 80, OrigSize: 85, VarNum: 2, IsPoly: true, AlterOrig: 6, AlterDeob: 15, RuleNumber: 193, RuleCount: 162, LinearReduce: 4, SynthReduce: 1, RuleReduce: 80, Time: 64.000000
Name: target_130, Result: (x ^ y), Size: 3, OrigSize: 19, VarNum: 2, IsPoly: false, AlterOrig: 5, AlterDeob: 0, RuleNumber: 193, RuleCount: 0, LinearReduce: 0, SynthReduce: 16, RuleReduce: 3, Time: 12.000000
Name: target_131, Result: ((((((((((((((((- 279) + ((- 1) * (x | y))) + (((x | y) & 78) ^ (- 27))) + (((x | y) & 1) ^ 1)) + ((x | y) | 111)) + (((x | y) ^ 79) ^ (((x | y) & 69) | 26))) + (((x | y) ^ 79) & 26)) + (((x | y) & 26) ^ 10)) + ((x | y) ^ (- 99))) + (((x | y) & 6) | 105)) + ((x | y) & 73)) + ((x | y) & 69)) + (((x | y) | 98) & 254)) + ((x | y) | (- 157))) + (((x | y) | 98) ^ 254)) + (((x | y) ^ (- 112)) | ((x | y) | 98))), Size: 125, OrigSize: 131, VarNum: 2, IsPoly: true, AlterOrig: 9, AlterDeob: 19, RuleNumber: 193, RuleCount: 805, LinearReduce: 6, SynthReduce: 0, RuleReduce: 125, Time: 61.000000
Name: target_132, Result: ((2 * (y | x)) + (- ((y | ((((x & (- 8)) | 4) + (x & 4)) + (((x | (- 4)) ^ ((x & (- 64)) | 4)) + ((x & (- 64)) | 4)))) ^ (y & (((((((((((((((((((x & 8) + 125) + ((x & 8) | (- 13))) + ((x ^ 44) | ((x & 72) | (- 109)))) + ((x ^ 128) & ((x & 64) | (- 128)))) + (- 98)) + ((((x & (- 184)) ^ (- 56)) | ((x & 19) ^ (- 29))) << 1)) + (- (((x & (- 184)) ^ (- 56)) ^ ((x & 19) ^ (- 29))))) + ((x << 1) | 382)) + (- 76)) + (((x & (- 256)) | (((x << 1) & (- 82)) ^ (- 272))) << 1)) + (- ((x & (- 256)) ^ (((x << 1) & (- 82)) ^ (- 272))))) + (- 28)) + ((x & 48) | (- 55))) + (x & 48)) + (- 32)) + ((x & 8) | 1)) + (- (x & 8))) + 88))))), Size: 183, OrigSize: 203, VarNum: 2, IsPoly: false, AlterOrig: 12, AlterDeob: 21, RuleNumber: 193, RuleCount: 112, LinearReduce: 0, SynthReduce: 20, RuleReduce: 183, Time: 62.000000
Name: target_133, Result: ((((((((~ (y | x)) & (- (y | x))) + 32) + (((x | y) << 1) ^ (- 168))) + (((x | y) << 2) & (- 336))) + ((x | y) | (- (x | y)))) - ((x | y) ^ (- (x | y)))) + 136), Size: 49, OrigSize: 52, VarNum: 2, IsPoly: false, AlterOrig: 11, AlterDeob: 10, RuleNumber: 193, RuleCount: 68, LinearReduce: 0, SynthReduce: 3, RuleReduce: 49, Time: 62.000000
Name: target_134, Result: ((((((((((((((((3 + (((y | x) << 1) & 10)) + (- ((y | x) & 5))) + ((y | x) | 181)) + ((y | x) ^ (- 182))) + ((((y | x) << 1) & 180) ^ 134)) + ((y | x) & (- (y | x)))) + ((y | x) | (- (y | x)))) + (((- (y | x)) << 1) | (- 126))) + ((- (y | x)) ^ 62)) + (((y | x) & 71) | (- 99))) + (((y | x) & (- 92)) ^ 95)) + (((y | x) & (- 92)) ^ (- 96))) + (((y | x) & (- 92)) ^ 95)) + ((y | x) & (- 182))) + (((y | x) & 91) ^ (- 67))) + ((y | x) & 71)), Size: 133, OrigSize: 152, VarNum: 2, IsPoly: false, AlterOrig: 19, AlterDeob: 29, RuleNumber: 193, RuleCount: 478, LinearReduce: 19, SynthReduce: 0, RuleReduce: 133, Time: 61.000000
Name: target_135, Result: ((((x | (((((y ^ 66) & (((- y) & 70) ^ 70)) | ((((- x) & 64) | (- y)) | (- 87))) + (((y ^ 66) & (((- y) & (- 57)) ^ (- 57))) & ((((- x) & 64) | (- y)) | (- 87)))) + ((((((((((((((((((((((x * (- 2)) & (- 198)) ^ (- 314)) + ((- x) ^ 220)) + 1) + (((y * 6) & 4) | 248)) + (((- y) & 86) ^ (- 125))) + ((- y) ^ (- 57))) + ((- y) ^ 86)) + 3) + ((- y) | 56)) + ((y ^ 98) | ((- y) | 56))) - ((y ^ 98) ^ ((- y) | 56))) + (x | (y & 98))) + (x & (y & 98))) + (((- y) | (- 255)) & ((- x) & (- 191)))) + (y | (- 99))) + (- 86)) + ((- y) & (- 57))) + 56) + ((- x) | 190)) + (- 190)))) + (x | (((((((- y) & 2147483534) | (x & 2147483456)) << 1) ^ 274) + (((((- y) & (- 114)) ^ (x & (- 191))) ^ (- 138)) + 1)) + (((((((((((((((((((((((x | (- y)) << 1) | (- 98)) - ((x | (- y)) & 48)) + 50) + (((- y) << 1) & 272)) | ((- y) & 6)) + (- 23)) + (((- y) & 6) | (- 23))) + ((((- y) & 135) ^ 22) + 1)) + (((- x) & 137) ^ ((- y) & 135))) + (((- y) & 135) | (~ ((- x) & 137)))) + ((- x) & 137)) + (((- x) & 137) & ((- y) & 135))) + ((x | (- 191)) & ((- y) | (- 114)))) + (y & (- 57))) + 56) + (y | 56)) + ((y ^ (- 57)) + 1)) + ((- x) ^ 137)) + ((- y) ^ 135)) + ((- x) | (- 138))) + 1)))) | (- (x ^ (((((((x & (- y)) | (- x)) | (((- y) & 18) | (y & 6))) << 1) | (- 62)) - (((((- x) & 160) | (((- y) & 146) | (y & 134))) | (- 255)) ^ (((x & (- y)) | (- x)) | (- 31)))) + ((((((((((- x) & 128) | 1) & (((- y) & 147) | (y & 135))) + ((((- x) | (- 31)) & (- y)) & x)) + (((- y) & 147) & (y & 135))) + (x | (- y))) + (((- x) & (- 191)) | 4)) + (y | 135)) + ((- y) | 147)))))) + (((x | (- y)) << 1) & (- (x ^ (- y))))), Size: 454, OrigSize: 454, VarNum: 2, IsPoly: false, AlterOrig: 39, AlterDeob: 49, RuleNumber: 193, RuleCount: 6248, LinearReduce: 0, SynthReduce: 0, RuleReduce: 454, Time: 62.000000
Name: target_136, Result: ((((x | ((((x & (- 256)) | (y & 2)) | 253) + (((((((((((((((((((((((((x & 96) | 28) & (((y & 2) | ((- x) & 4)) | 120)) + ((y | (- y)) | (- 30))) + ((y | 2) & ((y + 31) & 31))) + ((((64 & (- x)) & y) | ((- y) & 31)) << 1)) - (((64 & (- x)) & y) | ((- y) & 31))) + ((x ^ (- 4)) + 1)) + (((- y) ^ 31) + 1)) + (((- x) ^ 68) + 1)) - (((y | 66) ^ ((- y) | (- 32))) + (((- x) | (- 69)) ^ (x | 3)))) + ((x | ((- x) | (- 69))) & (~ ((y | 66) | ((- y) | (- 32)))))) + ((x | ((- x) | (- 69))) | ((y | 66) | ((- y) | (- 32))))) - ((x | ((- x) | (- 69))) ^ ((y | 66) | ((- y) | (- 32))))) + ((x | ((- x) | (- 69))) ^ (- 29))) + ((x | ((- x) | (- 69))) | 28)) + (- 29)) + ((x | ((- x) | (- 69))) & (- 29))) + ((x & (- 4)) ^ (- 157))) + (- 157)) + (x & (- 160))) + ((y | (- x)) & 64)) + ((- y) | (- 32))) - y) + 1))) + (x | ((((((- y) & 1) ^ 9) | (((- y) | (- 4)) & (((- y) & (- 69)) ^ (- 2)))) + ((((- y) & 1) ^ 77) & (((- y) | (- 4)) & (((- y) & (- 69)) ^ (- 2))))) + ((((((((((((((((((((((((((((((((((((((y & 2147483531) ^ 49) & 2147483577) & x) | (- y)) << 1) | 136) - (((- y) | 68) ^ ((((y & (- 113)) ^ 113) & (- 67)) & x))) + (((x & (- 67)) | (y & 1)) ^ ((y & (- 113)) ^ 113))) + (((y * (- 2)) & (- 140)) | 2)) + ((x ^ (- 67)) + 1)) - (((((y & 112) ^ (- 69)) ^ (- y)) ^ 3) + (y & 48))) + (((- y) & 3) ^ (- 67))) + (- 2)) + ((((y & 112) ^ (- 69)) | (- y)) | (- x))) + ((((y & 112) ^ (- 69)) | (- y)) & (- x))) + (((~ (y & 1)) & (- 67)) & x)) + (y & 1)) - ((x & (- 67)) ^ (y & 1))) + (((- y) & 3) | (- 14))) + 16) + (((- y) & 3) | 2)) + ((y & 48) | 2)) + 1) + ((y & 48) | 3)) + 1) + (y | (- 2))) + (x | 66)) + ((- y) & 1)) + 66) + (y | (- 2))) + (- 125)) + (((y & 112) ^ 68) & (- y))) + ((y & 112) ^ (- 69))) + (y | (- 49))) + 49) + ((- y) ^ (- 69))) + ((((y & (- 113)) ^ 113) & (- 67)) & x))))) | (- (x ^ (((((((((((((((((((((y & (- 70)) & x) | 1) + ((1 & y) & x)) + ((((- y) & 64) | ((((- x) | (- y)) | 66) & ((- y) ^ 2))) | 1)) + ((((- y) & 64) | 1) & ((((- x) | (- y)) | 66) & ((- y) ^ 3)))) + ((y * 126) | (- 128))) + (((x | ((y + 127) & (- x))) << 1) | (- 138))) - (((x | (- 69)) ^ ((y + (- 1)) & (- x))) + ((- x) ^ (- y)))) + ((((- x) | (- y)) ^ (- 67)) + 1)) + (~ ((- y) & 64))) + (((- y) ^ 127) & (((- x) | (- y)) | 66))) + (((- y) & 64) | 1)) + (((~ ((x & (- 69)) | y)) & 3) & (- y))) + ((x & (- 69)) | y)) + (((- y) & 3) | ((x & (- 69)) | y))) - (((- y) & 3) ^ ((x & (- 69)) | y))) + ((((- x) | (- y)) | 66) | ((- y) ^ 3))) + ((- y) | (- 65))) - (((- y) | (- 4)) ^ (((- y) ^ 61) | (((- x) | (- y)) | 66)))) + 66)))) + (((x | (((- y) | 3) + ((y & 1) + ((- y) | (- 3))))) + (x | ((((- y) | (- 69)) + (- 1)) + (((- y) ^ 68) + ((((- y) | (- 69)) & 69) + 1))))) & (- (x ^ ((((- y) & 3) ^ 1) + ((((((((((y - 1) & 2) | (((- y) & (- 69)) ^ 75)) + ((((- y) & 66) ^ 2) & (((- y) & (- 69)) ^ 75))) + ((((- y) & 66) ^ 2) | ((- y) & 10))) + (((- y) & 11) | (- 34))) + (((- y) & (- 69)) | 66)) + ((((- y) ^ (- 69)) & 106) ^ (- 41))) + ((((- y) ^ (- 69)) & (- 108)) | 3)) + ((- y) & 11))))))), Size: 880, OrigSize: 881, VarNum: 2, IsPoly: false, AlterOrig: 66, AlterDeob: 87, RuleNumber: 193, RuleCount: 11246, LinearReduce: 0, SynthReduce: 0, RuleReduce: 881, Time: 66.000000
Name: target_137, Result: (y & x), Size: 3, OrigSize: 32, VarNum: 2, IsPoly: false, AlterOrig: 1, AlterDeob: 0, RuleNumber: 193, RuleCount: 26, LinearReduce: 1, SynthReduce: 28, RuleReduce: 3, Time: 55.000000
Name: target_138, Result: (((((((((((((((((- 109) + (((y | x) << 1) | 180)) + (((y | x) ^ (((y | x) & 36) | 90)) ^ (- 73))) + ((((y | x) << 1) & 250) ^ (- 180))) + ((y | x) ^ 89)) + (- ((x | y) << 1))) + ((y | x) ^ 11)) + (((y | x) | (- 12)) | ((x | y) & 72))) + (((y | x) | (- 12)) & ((x | y) & 72))) + (((x | y) & 72) & ((y | x) ^ (- 37)))) + ((y | x) ^ 36)) + (- (((x | y) & 72) ^ ((y | x) ^ 36)))) + (((y | x) | (- 12)) ^ 90)) + ((~ ((y | x) | (- 12))) | 90)) + ((y | x) | (- 12))) + (((y | x) | (- 12)) & 90)) + ((y | x) | (- 37))), Size: 155, OrigSize: 164, VarNum: 2, IsPoly: false, AlterOrig: 13, AlterDeob: 25, RuleNumber: 193, RuleCount: 1220, LinearReduce: 9, SynthReduce: 0, RuleReduce: 155, Time: 62.000000
Name: target_139, Result: ((((x | ((((((- x) ^ (- 128)) & (- y)) | 67) + (((x + 127) & (- y)) & 67)) + (((((((((((((((((- x) & (- 63)) | ((- y) | 18)) + (((- x) & (- 61)) & ((- y) | 18))) + ((- x) ^ (- 61))) + (((- x) ^ 60) & (- y))) + (((x + (- 1)) ^ (- 61)) & (- y))) + ((y ^ (- 62)) + 1)) + ((y << 1) | 122)) + ((y + (- 1)) | ((- x) ^ (- 61)))) + 1) + ((- x) & (- 61))) + ((- y) | (- 19))) + 19) + (x & (- 128))) + 43) + (x | (- 128))))) + (x | ((((x | (((y + (- 1)) & (- 130)) & (- x))) << 1) - (x ^ (((y + (- 1)) & (- 130)) & (- x)))) + ((((((((((((((((((((((- x) | (- y)) | (- 121)) + ((((- x) | (- y)) | 129) & (((- y) & 197) ^ (- 249)))) + (((- y) | (~ x)) | 129)) + ((- y) ^ (- 130))) + ((- y) ^ 197)) + 3) + ((- y) | 129)) - (((- y) | 129) ^ (- x))) + (x ^ ((- y) | 129))) + (x & ((- y) | 129))) + ((- y) | (- 6))) + 61) + (((- y) & 5) | 56)) + (y ^ 67)) + (y & 67)) + (y | 67)) + ((y ^ (- 68)) + 1)) + (- 59)) + ((- y) & 197)) + (- 197))))) | (- (x ^ (((((x * (- 2)) & (- 384)) | 290) + ((((- x) & (- 191)) ^ (- 146)) + 1)) + ((((((((((((((((y | (x & (- y))) | 127) + (((y & (- 128)) | 61) & ((x & (- y)) | 67))) + ((((y & 128) | ((- y) & 46)) | ((- x) | (- 191))) << 1)) - (((y & (- 128)) | ((- y) & 46)) ^ ((- x) | (- 191)))) + ((x & (- y)) & (- 68))) + ((x & (- y)) ^ (- 68))) + 68) + ((- y) ^ 191)) + ((- y) | (- 146))) + 1) + ((- y) & 145)) + ((- y) | (- 47))) + 47) + (y ^ (- 128))) + (x | (- y))))))) + (((x | (- y)) << 1) & (- (x ^ (- y))))), Size: 415, OrigSize: 415, VarNum: 2, IsPoly: false, AlterOrig: 43, AlterDeob: 48, RuleNumber: 193, RuleCount: 4736, LinearReduce: 0, SynthReduce: 0, RuleReduce: 415, Time: 61.000000
Name: target_14, Result: ((((((((((((((((y & x) | 1) + (((82 & x) & y) | 1)) + (((y & x) << 1) | 74)) + ((((- 2) & x) & y) ^ (- 37))) + ((((y & x) << 1) ^ (- 4)) ^ ((y & x) ^ 1))) + (((((y & x) << 1) ^ (- 4)) & ((y & x) ^ 1)) << 1)) + ((1 & x) & y)) + (- (((y & x) | 1) + (y & x)))) + ((y & x) | 83)) + (~ ((82 & x) & y))) + (((82 & x) & y) | 1)) + (((1 & x) & y) ^ (- 81))) + (((1 & x) & y) | (- 38))) + ((1 & x) & y)) + ((y & x) ^ 1)), Size: 131, OrigSize: 145, VarNum: 2, IsPoly: false, AlterOrig: 10, AlterDeob: 14, RuleNumber: 193, RuleCount: 1148, LinearReduce: 14, SynthReduce: 0, RuleReduce: 131, Time: 65.000000
