Name: target_0, Result: (x | y), Size: 3, OrigSize: 1350, VarNum: 2, IsPoly: false, AlterOrig: 55, AlterDeob: 0, RuleNumber: 977, RuleCount: 18, LinearReduce: 0, SynthReduce: 1311, RuleReduce: 39, Time: 2.000000
Name: target_13, Result: (x & (((((((~ ((((((((~ y) - (~ ((~ 0) - ((x ^ y) & (~ ((x | y) | (((x & (~ ((~ ((~ ((- (~ x)) | ((~ x) & y))) & ((~ x) & y))) & ((~ x) & y)))) ^ y) & (~ y)))))))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y)))) & (y | (~ x))) & (x | (~ y))) & (((y & (~ x)) | (~ (((((~ y) - (~ ((~ 0) - ((x ^ y) & ((~ ((((x & (~ ((~ x) & (((x - 1) & x) | y)))) ^ y) & (x | y)) | (x & (~ y)))) & (~ y)))))) | ((~ x) ^ y)) ^ (x ^ y)) & (((((~ y) - (~ ((~ (- (((~ ((x & (~ y)) | ((x | y) & ((x & (((~ x) & y) ^ ((~ (- (x | (~ y)))) - (x | (~ y))))) ^ y)))) & (~ y)) & (x ^ y)))) - 0))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y))))))) & (((((((~ y) - (~ ((~ 0) - 0))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y)))) & (y | (~ x))) & (x | (~ y)))))) & (- ((((((~ y) - (~ ((~ 0) - 0))) | ((~ x) ^ y)) ^ (x ^ y)) & ((y | (~ x)) | (- (x | (~ y))))) & (x | (~ y))))) + (y | (~ x))) ^ (y | (~ x))) & (x | (~ y))) ^ (((((~ ((((((((~ y) - (~ ((~ 0) - ((x ^ y) & (~ ((x | y) | (((x & (~ ((~ ((~ ((- (~ x)) | ((~ x) & y))) & ((~ x) & y))) & ((~ x) & y)))) ^ y) & (~ y)))))))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y)))) & (y | (~ x))) & (x | (~ y))) & (((y & (~ x)) | (~ (((((~ y) - (~ ((~ 0) - ((x ^ y) & ((~ ((((x & (~ ((~ x) & (((x - 1) & x) | y)))) ^ y) & (x | y)) | (x & (~ y)))) & (~ y)))))) | ((~ x) ^ y)) ^ (x ^ y)) & (((((~ y) - (~ ((~ (- (((~ ((x & (~ y)) | ((x | y) & ((x & (((~ x) & y) ^ ((~ (- (x | (~ y)))) - (x | (~ y))))) ^ y)))) & (~ y)) & (x ^ y)))) - 0))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y))))))) & (((((((~ y) - (~ ((~ 0) - 0))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y)))) & (y | (~ x))) & (x | (~ y)))))) & ((- 1) * ((~ x) ^ y))) + (y | (~ x))) ^ (y | (~ x))) & (x | (~ y)))) | ((((((~ ((((((((~ y) - (~ ((~ 0) - ((x ^ y) & (~ ((x | y) | (((x & (~ ((~ ((~ ((- (~ x)) | ((~ x) & y))) & ((~ x) & y))) & ((~ x) & y)))) ^ y) & (~ y)))))))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y)))) & (y | (~ x))) & (x | (~ y))) & (((y & (~ x)) | (~ (((((~ y) - (~ ((~ 0) - ((x ^ y) & ((~ ((((x & (~ ((~ x) & (((x - 1) & x) | y)))) ^ y) & (x | y)) | (x & (~ y)))) & (~ y)))))) | ((~ x) ^ y)) ^ (x ^ y)) & (((((~ y) - (~ ((~ (- (((~ ((x & (~ y)) | ((x | y) & ((x & (((~ x) & y) ^ ((~ (- (x | (~ y)))) - (x | (~ y))))) ^ y)))) & (~ y)) & (x ^ y)))) - 0))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y))))))) & (((((((~ y) - (~ ((~ 0) - 0))) | ((~ x) ^ y)) ^ (x ^ y)) | (- (x | (~ y)))) & (y | (~ x))) & (x | (~ y)))))) & ((- 1) * ((~ x) ^ y))) + (y | (~ x))) ^ (y | (~ x))) & (x | (~ y))) & y))), Size: 762, OrigSize: 9004, VarNum: 2, IsPoly: false, AlterOrig: 529, AlterDeob: 76, RuleNumber: 977, RuleCount: 1598, LinearReduce: 7064, SynthReduce: 14, RuleReduce: 1926, Time: 65.000000
Name: target_130, Result: (y + x), Size: 3, OrigSize: 1744, VarNum: 2, IsPoly: false, AlterOrig: 168, AlterDeob: 0, RuleNumber: 977, RuleCount: 438, LinearReduce: 0, SynthReduce: 1419, RuleReduce: 325, Time: 5.000000
Name: target_131, Result: (y | x), Size: 3, OrigSize: 680, VarNum: 2, IsPoly: false, AlterOrig: 93, AlterDeob: 0, RuleNumber: 977, RuleCount: 187, LinearReduce: 0, SynthReduce: 557, RuleReduce: 123, Time: 11.000000
Name: target_132, Result: (x | y), Size: 3, OrigSize: 2302, VarNum: 2, IsPoly: false, AlterOrig: 168, AlterDeob: 0, RuleNumber: 977, RuleCount: 1433, LinearReduce: 499, SynthReduce: 20, RuleReduce: 1783, Time: 30.000000
Name: target_133, Result: (x - y), Size: 3, OrigSize: 3597, VarNum: 2, IsPoly: false, AlterOrig: 249, AlterDeob: 0, RuleNumber: 977, RuleCount: 737, LinearReduce: 2, SynthReduce: 2852, RuleReduce: 743, Time: 4.000000
Name: target_134, Result: (x - y), Size: 3, OrigSize: 1123, VarNum: 2, IsPoly: false, AlterOrig: 170, AlterDeob: 0, RuleNumber: 977, RuleCount: 394, LinearReduce: 0, SynthReduce: 768, RuleReduce: 355, Time: 9.000000
Name: target_135, Result: ((x | (~ y)) & ((((x & y) ^ (- (x & ((x & (x ^ ((x & (~ y)) | (~ ((y | (~ x)) | (1 + (2 * (x & (~ y))))))))) & (~ x))))) | (- (x & y))) & (x & y))), Size: 47, OrigSize: 1675, VarNum: 2, IsPoly: false, AlterOrig: 133, AlterDeob: 5, RuleNumber: 977, RuleCount: 1667, LinearReduce: 1164, SynthReduce: 99, RuleReduce: 412, Time: 65.000000
Name: target_136, Result: (x | y), Size: 3, OrigSize: 1202, VarNum: 2, IsPoly: false, AlterOrig: 205, AlterDeob: 0, RuleNumber: 977, RuleCount: 631, LinearReduce: 807, SynthReduce: 9, RuleReduce: 386, Time: 20.000000
Name: target_137, Result: (x - y), Size: 3, OrigSize: 992, VarNum: 2, IsPoly: false, AlterOrig: 243, AlterDeob: 0, RuleNumber: 977, RuleCount: 168, LinearReduce: 0, SynthReduce: 767, RuleReduce: 225, Time: 7.000000
Name: target_138, Result: (x + y), Size: 3, OrigSize: 1170, VarNum: 2, IsPoly: false, AlterOrig: 174, AlterDeob: 0, RuleNumber: 977, RuleCount: 959, LinearReduce: 84, SynthReduce: 698, RuleReduce: 388, Time: 63.000000
Name: target_139, Result: (y + x), Size: 3, OrigSize: 2565, VarNum: 2, IsPoly: false, AlterOrig: 235, AlterDeob: 0, RuleNumber: 977, RuleCount: 735, LinearReduce: 0, SynthReduce: 1681, RuleReduce: 884, Time: 18.000000
Name: target_14, Result: ((x + y) | (y & ((~ (((- y) - x) | y)) & ((- (~ (((- y) - x) | y))) | y)))), Size: 24, OrigSize: 2020, VarNum: 2, IsPoly: false, AlterOrig: 134, AlterDeob: 2, RuleNumber: 977, RuleCount: 1127, LinearReduce: 139, SynthReduce: 1288, RuleReduce: 593, Time: 63.000000
Name: target_140, Result: (x & y), Size: 3, OrigSize: 986, VarNum: 2, IsPoly: false, AlterOrig: 92, AlterDeob: 0, RuleNumber: 977, RuleCount: 579, LinearReduce: 0, SynthReduce: 762, RuleReduce: 224, Time: 18.000000
Name: target_141, Result: ((((x & y) - ((((((y + (~ (((x & ((~ ((x & (~ (y & (y - x)))) | y)) ^ y)) | ((((- y) & x) & y) & ((((- y) & x) & y) | (~ x)))) | y))) | y) - ((~ ((((((- y) & x) & y) & ((((- y) & x) & y) | (~ x))) | (x & y)) | y)) + y)) ^ (((((((- y) & x) & y) & ((((- y) & x) & y) | (~ x))) | (x & y)) | y) - y)) & (((((y & (((((- y) & x) & y) | (~ x)) ^ (~ (((- y) & x) & y)))) & ((- y) & x)) | (x & y)) | y) - y)) | (((((~ (((x & ((~ ((x & (~ (y & (y - x)))) | y)) ^ y)) | ((((- y) & x) & y) & ((((- y) & x) & y) | (~ x)))) | y)) + y) | y) - ((~ ((((((- y) & x) & y) & ((((- y) & x) & y) | (~ x))) | (x & y)) | y)) + y)) ^ (((((((- y) & x) & y) & ((((- y) & x) & y) | (~ x))) | (x & y)) | y) - y)))) + (~ (x & y))) & (x & y)), Size: 227, OrigSize: 5005, VarNum: 2, IsPoly: false, AlterOrig: 335, AlterDeob: 5, RuleNumber: 977, RuleCount: 5840, LinearReduce: 2420, SynthReduce: 427, RuleReduce: 2158, Time: 64.000000
Name: target_142, Result: (y + x), Size: 3, OrigSize: 569, VarNum: 2, IsPoly: false, AlterOrig: 119, AlterDeob: 0, RuleNumber: 977, RuleCount: 352, LinearReduce: 0, SynthReduce: 262, RuleReduce: 307, Time: 12.000000
Name: target_143, Result: (x & ((((2 * y) + (((~ (((- ((- (x ^ (x ^ (- (2 * y))))) - ((y - (y - (((~ (x & (x & ((~ y) - y)))) | ((~ y) - y)) - ((~ y) - y)))) - y))) | (- y)) & (2 * y))) | (- (((- (x | y)) & y) | y))) ^ (~ (((~ ((~ (- y)) | (- ((~ (- y)) & ((- y) ^ (((~ ((((- 1) * y) ^ (2 * y)) | (2 * y))) ^ (2 * y)) & ((- 1) * y))))))) & (((~ (- y)) | (- ((((~ ((((- 1) * y) ^ (2 * y)) | (2 * y))) ^ (2 * y)) & ((- 1) * y)) & (~ (- y))))) | (~ (((~ (- y)) | (- ((((~ ((((- 1) * y) ^ (2 * y)) | (2 * y))) ^ (2 * y)) & ((- 1) * y)) & (~ (- y))))) | (((~ (((- y) & ((~ x) ^ (- y))) | (- y))) | (- (~ ((~ (((((x & (- y)) | (- y)) + (2 * y)) - (2 * y)) & ((~ ((((((- 1) * y) ^ (2 * y)) | (2 * y)) | (((- 1) * y) ^ (2 * y))) | (2 * y))) ^ (2 * y)))) | (- y))))) & (~ ((~ (- y)) | ((~ (- ((- (~ ((~ (((- 1) * y) & ((~ ((- ((((- 1) * y) & (~ ((- 1) * y))) - (((- 1) * y) ^ (2 * y)))) | (2 * y))) ^ (2 * y)))) | (- y)))) - ((~ (((- 1) * y) & ((~ ((- ((((- 1) * y) & (~ ((- 1) * y))) - (((- 1) * y) ^ (2 * y)))) | (2 * y))) ^ (2 * y)))) | (- y))))) - (~ ((~ (((- 1) * y) & ((~ ((- ((((- 1) * y) & (~ ((- 1) * y))) - (((- 1) * y) ^ (2 * y)))) | (2 * y))) ^ (2 * y)))) | (- y))))))))))) | (- y))))) & y) & ((2 * y) + ((((- y) & (~ ((~ (- ((((- 1) * y) & (2 * y)) & (~ (- y))))) - ((~ ((~ (((- 1) * y) & (2 * y))) | (- y))) + (~ (- ((((- 1) * y) & (2 * y)) & (~ (- y))))))))) | (- y)) ^ ((((- 1) * y) & (2 * y)) & (~ (- y))))))), Size: 428, OrigSize: 774, VarNum: 2, IsPoly: false, AlterOrig: 120, AlterDeob: 77, RuleNumber: 977, RuleCount: 50876, LinearReduce: 178, SynthReduce: 9, RuleReduce: 587, Time: 62.000000
Name: target_144, Result: (((((~ ((((~ ((~ (((((~ (((((x | (~ (- ((~ (x | y)) - ((((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y) ^ (~ x)))))) - y) | (~ (x | y))) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x)) & ((~ (((((~ (((((x | (~ (- ((~ (x | y)) - ((((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y) ^ (~ x)))))) - y) | (~ (x | y))) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x)) - 0))) | ((~ ((((~ y) | (~ (((x | (x + (((x & ((~ ((- x) & x)) & ((- x) & x))) & (- x)) - ((- x) & x)))) | (y ^ x)) | y))) | (~ x)) | x)) - 1)) | (~ (((~ (((((~ (((((x | (~ (- ((~ (x | y)) - ((((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y) ^ (~ x)))))) - y) | (~ (x | y))) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x)) - 0) & (((~ (((((~ ((((x | (~ (- ((~ (x | y)) - ((((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y) ^ (~ x)))))) - y) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x)) | ((~ (((((~ ((((x | (~ (- ((~ (x | y)) - ((((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y) ^ (~ x)))))) - y) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x)) & (~ (- (~ (((((~ ((((x | (~ (- ((~ (x | y)) - ((((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y) ^ (~ x)))))) - y) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x)))))) | (~ (((((~ ((((x | (~ (- ((~ (x | y)) - ((((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y) ^ (~ x)))))) - y) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x)))))) & ((~ ((((~ y) | (~ (((x | (x + ((((~ (x | (- x))) - (~ ((x & (- x)) & ((~ ((- x) & x)) & ((- x) & x))))) - ((- x) & x)) - ((- x) & x)))) | (y ^ x)) | y))) | (~ x)) | x)) - 1))) + (x ^ y)) + (~ (((((((~ (((((x | (~ (- ((~ (x | y)) - ((~ x) ^ (((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y)))))) - y) | (~ (x | y))) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x) ^ ((~ ((((~ y) | (~ (((x | (x + (((x & ((~ ((- x) & x)) & ((- x) & x))) & (- x)) - ((- x) & x)))) | (x ^ y)) | y))) | (~ x)) | x)) - 1)) + (x ^ y)))) & (((((x | (~ ((((x ^ y) | (((x - 1) & x) - ((((~ (x | (- x))) - x) ^ (- 1)) & (~ ((x - 1) & x))))) | x) | y))) | (~ x)) + ((y & ((((x | (x + ((((- x) & x) & ((~ ((- x) & x)) & ((- x) & x))) - ((- x) & x)))) | (x ^ y)) | y) & x)) & (- (x - (~ 0))))) ^ (((((~ (((((x | (~ (- ((~ (x | y)) - ((~ x) ^ (((x | ((~ ((- x) & x)) - (~ (x & ((x | (- x)) | (~ (x | (- x)))))))) | (x ^ y)) | y)))))) - y) | (~ (x | y))) | (~ x)) | x)) - 1) | (~ (x | y))) | (~ x)) | x)) + (x ^ y))) | (y & (~ x))), Size: 818, OrigSize: 3882, VarNum: 2, IsPoly: false, AlterOrig: 430, AlterDeob: 43, RuleNumber: 977, RuleCount: 7235, LinearReduce: 1103, SynthReduce: 359, RuleReduce: 2420, Time: 64.000000
Name: target_145, Result: (y ^ x), Size: 3, OrigSize: 1131, VarNum: 2, IsPoly: false, AlterOrig: 44, AlterDeob: 0, RuleNumber: 977, RuleCount: 662, LinearReduce: 0, SynthReduce: 668, RuleReduce: 463, Time: 18.000000
Name: target_146, Result: (y & ((((((((x | ((~ ((- y) | y)) + (~ ((~ ((- y) & y)) | (- y))))) ^ ((~ (x | ((~ ((- y) | y)) + (~ ((~ ((- y) & y)) | (0 - y)))))) & (~ (((~ ((- y) | y)) ^ ((((- 1) * y) | ((- 1) - (y & ((- 1) * y)))) - (~ ((- y) | y)))) | ((y - (((~ ((- y) | y)) ^ ((- y) | y)) & y)) ^ y))))) | ((~ ((- y) | y)) + (~ ((~ ((- y) & y)) | (- y))))) | x) | y) & (~ y)) | y) - (((y - ((x | ((~ y) - ((- y) & (~ (y & (- y)))))) & (~ ((x | (~ (y | (- y)))) | y)))) ^ (x | (~ (y | (- y))))) + (((~ (y - ((x | (((x | (~ (y | (- y)))) ^ (y | (- y))) & (~ (y | (- y))))) & (~ ((x | (~ (y | (- y)))) | y))))) ^ (x | (~ (y | (- y))))) ^ (((y | (- y)) & (~ x)) ^ (y - ((x | (~ (y | (- y)))) & (~ ((x | (~ (y | (- y)))) | y))))))))), Size: 216, OrigSize: 902, VarNum: 2, IsPoly: false, AlterOrig: 90, AlterDeob: 11, RuleNumber: 977, RuleCount: 10369, LinearReduce: 117, SynthReduce: 180, RuleReduce: 605, Time: 65.000000
Name: target_147, Result: (x | y), Size: 3, OrigSize: 1302, VarNum: 2, IsPoly: false, AlterOrig: 272, AlterDeob: 0, RuleNumber: 977, RuleCount: 622, LinearReduce: 0, SynthReduce: 1008, RuleReduce: 294, Time: 18.000000
Name: target_148, Result: (((((((~ ((~ x) | (- (((~ ((x | ((((- ((y & (~ x)) - x)) ^ (~ ((- ((y & (~ x)) - x)) & (((- 1) * x) + (2 * (y & (~ x))))))) & (((- 1) * x) + (2 * (y & (~ x))))) - ((y & (~ x)) - x))) + ((~ ((x | y) - (~ x))) - (~ (x | y))))) + (x | y)) - x)))) + (~ x)) - (~ x)) | y) | (((((((- 1) * (x | y)) & (- ((((~ (- ((x & ((x | y) | (((~ (- ((~ (y + y)) - x))) + ((- ((~ (y + y)) - x)) - (x | (y + y)))) - (((- x) & (((- x) | (~ (- x))) | (y + y))) + (~ (y + y)))))) | y))) & ((((- (x & (((y + y) & x) + (~ (((y + y) & x) | (((~ ((- x) | (y + y))) | (~ ((y + y) & x))) & (~ (x | y)))))))) & y) | y) | (x & (((x & (y + y)) | y) | x)))) | y) | (x & ((x | y) | ((((~ x) ^ (y + y)) & (y + y)) & x)))))) | (- ((((~ (- ((x & ((x | y) | (((~ (- ((~ (y + y)) - x))) + ((- ((~ (y + y)) - x)) - (x | (y + y)))) - ((~ (y + y)) - x)))) | y))) & ((x & (((x & (y + y)) | y) | x)) | y)) | y) | (x & ((x | y) | ((((~ x) ^ (y + y)) & (y + y)) & x)))))) ^ ((- 1) * (x | y))) ^ y) & ((- 1) * (x | y)))) | (y & (- y))) | y), Size: 314, OrigSize: 808, VarNum: 2, IsPoly: false, AlterOrig: 102, AlterDeob: 43, RuleNumber: 977, RuleCount: 11745, LinearReduce: 326, SynthReduce: 0, RuleReduce: 482, Time: 67.000000
Name: target_149, Result: (x | y), Size: 3, OrigSize: 736, VarNum: 2, IsPoly: false, AlterOrig: 91, AlterDeob: 0, RuleNumber: 977, RuleCount: 287, LinearReduce: 0, SynthReduce: 539, RuleReduce: 197, Time: 19.000000
Name: target_15, Result: (y + x), Size: 3, OrigSize: 519, VarNum: 2, IsPoly: false, AlterOrig: 40, AlterDeob: 0, RuleNumber: 977, RuleCount: 536, LinearReduce: 0, SynthReduce: 384, RuleReduce: 135, Time: 13.000000
Name: target_150, Result: (x | y), Size: 3, OrigSize: 837, VarNum: 2, IsPoly: false, AlterOrig: 75, AlterDeob: 0, RuleNumber: 977, RuleCount: 288, LinearReduce: 0, SynthReduce: 600, RuleReduce: 237, Time: 18.000000
Name: target_151, Result: (x - y), Size: 3, OrigSize: 816, VarNum: 2, IsPoly: false, AlterOrig: 140, AlterDeob: 0, RuleNumber: 977, RuleCount: 201, LinearReduce: 0, SynthReduce: 601, RuleReduce: 215, Time: 13.000000
Name: target_152, Result: (((((((x ^ y) & (~ ((- ((((~ x) ^ y) - ((y & (y + (((- 1) * (y & (~ x))) | (((- 1) * (y & (~ x))) & (x | (~ y)))))) - (x | y))) - (x ^ y))) & (((((x ^ y) + (((~ x) ^ y) & (~ ((x ^ y) & ((~ x) ^ y))))) - (x ^ y)) ^ (- (x ^ y))) ^ (- (x ^ y)))))) ^ ((~ x) ^ y)) - (~ ((((~ x) ^ y) + (((x - (~ (((~ x) | y) | ((x & (~ y)) + (~ (x + (x & (~ y)))))))) - (((x - (~ (((~ x) | y) | ((x & (~ y)) + (~ (x + (x & (~ y)))))))) ^ (- 1)) - (~ (x - (~ (((~ x) | y) | ((x & (~ y)) + (~ (x + (x & (~ y))))))))))) ^ (x | y))) - (x ^ y)))) ^ (~ y)) & (((((x ^ y) & (~ ((- ((((~ x) ^ y) - ((y & (y + (((- 1) * (y & (~ x))) | (((- 1) * (y & (~ x))) & (x | (~ y)))))) - (x | y))) - (x ^ y))) & (((((x ^ y) + (~ (((x ^ y) & ((~ x) ^ y)) | (x ^ y)))) - (x ^ y)) ^ (- (x ^ y))) ^ (- (x ^ y)))))) ^ ((~ x) ^ y)) - (~ ((((~ x) ^ y) + (((x - (~ (((~ x) | y) | ((x & (~ y)) + (~ (x + (x & (~ y)))))))) - (((x - (~ (((~ x) | y) | ((x & (~ y)) + (~ (x + (x & (~ y)))))))) ^ (- 1)) - (~ (x - (x & (~ (((~ (((~ x) | y) | (x + (x & (~ y))))) + ((x & (~ y)) | (~ (x + (x & (~ y)))))) | y))))))) ^ (x | y))) - (x ^ y)))) ^ y)) | ((((((x ^ y) & (~ ((- ((((~ x) ^ y) - ((y & ((((- 1) * (y & (~ x))) | (((- 1) * (y & (~ x))) & (x | (~ y)))) + y)) - (x | y))) - (x ^ y))) & (((((~ (((x ^ y) & ((~ x) ^ y)) | (x ^ y))) + (x ^ y)) - (x ^ y)) ^ (- (x ^ y))) ^ (- (x ^ y)))))) ^ ((~ x) ^ y)) - (~ (((((x - (~ (((~ x) | y) | ((x & (~ y)) + (~ (x + (x & (~ y)))))))) - (((x - (~ (((~ x) | y) | ((x & (~ y)) + (~ (x + (x & (~ y)))))))) ^ (- 1)) - (~ (x - (~ ((y | (~ x)) | ((x & (~ y)) + (~ (x + (x & (~ y))))))))))) ^ (x | y)) + ((~ x) ^ y)) - (x ^ y)))) ^ (~ y)) + y)), Size: 508, OrigSize: 1288, VarNum: 2, IsPoly: false, AlterOrig: 137, AlterDeob: 66, RuleNumber: 977, RuleCount: 8901, LinearReduce: 526, SynthReduce: 33, RuleReduce: 729, Time: 64.000000
Name: target_153, Result: (((0 - (~ y)) + ((- ((x - 1) & ((x + (((~ ((~ x) | ((~ x) & (x & (~ (- (~ y))))))) | x) | (~ x))) | (0 - (~ y))))) - ((- ((x - 1) & (~ (((- x) | (~ y)) & y)))) - (x - 1)))) | ((((0 - (~ ((((x & y) - y) & y) | y))) + (((2 * x) - 2) - ((x - 1) & (((x & (x | ((~ x) - x))) - 1) | (((~ y) ^ ((~ y) | (~ ((y | (- y)) | (y - 1))))) - (~ y)))))) & (~ (- (~ (((~ 1) - y) | (- (~ y))))))) - (((- 1) * (~ y)) & (~ (0 - (~ y)))))), Size: 130, OrigSize: 616, VarNum: 2, IsPoly: false, AlterOrig: 62, AlterDeob: 17, RuleNumber: 977, RuleCount: 2805, LinearReduce: 209, SynthReduce: 7, RuleReduce: 400, Time: 65.000000
Name: target_154, Result: (x & y), Size: 3, OrigSize: 662, VarNum: 2, IsPoly: false, AlterOrig: 81, AlterDeob: 0, RuleNumber: 977, RuleCount: 211, LinearReduce: 0, SynthReduce: 441, RuleReduce: 221, Time: 12.000000
